Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
45260.9	4.91694	3.67308	3.81211	3.77794	3.76727	0.34233	1.65908	-7.98633	0.435399	-0.426339	0.104993	-32.8944	0	293.244	284.244	0.000170891	5.20688	3.44343e-05	7.96418e-06	1.00693	4.47916e-06	1.44064e-05	-0.0438723	0.0700996	8.44821	0.00761716	0.00759242	2.46102e-05	
45512.7	4.9195	3.67431	3.81338	3.77918	3.7685	0.342455	1.65969	-7.98576	0.435471	-0.426299	0.105033	-32.896	0	293.249	284.249	0.000170954	5.20829	3.44508e-05	7.96328e-06	1.00643	4.47889e-06	1.4409e-05	-0.0438311	0.0701154	8.44771	0.00762146	0.00759671	2.46169e-05	
45764.5	4.92207	3.67553	3.81465	3.78042	3.76973	0.342581	1.6603	-7.98518	0.435556	-0.426257	0.105073	-32.8976	0	293.253	284.253	0.000171016	5.20971	3.44674e-05	7.96217e-06	1.00593	4.47862e-06	1.44117e-05	-0.0437881	0.0701313	8.44722	0.00762577	0.00760102	2.46238e-05	
46016.7	4.92468	3.67673	3.81592	3.78167	3.77096	0.342707	1.66092	-7.98459	0.435683	-0.426213	0.105114	-32.8993	0	293.258	284.258	0.000171079	5.21115	3.44843e-05	7.96088e-06	1.00533	4.47834e-06	1.44143e-05	-0.0437323	0.0701474	8.44671	0.00763012	0.00760536	2.46306e-05	
46268	4.92721	3.67797	3.81719	3.78291	3.77219	0.342832	1.66153	-7.98402	0.435729	-0.426167	0.105154	-32.9009	0	293.262	284.262	0.000171142	5.21258	3.45012e-05	7.95947e-06	1.00491	4.47808e-06	1.44169e-05	-0.0437	0.0701635	8.44622	0.00763443	0.00760963	2.46374e-05	
46519.7	4.92977	3.67919	3.81846	3.78415	3.77342	0.342957	1.66214	-7.98344	0.435821	-0.42612	0.105194	-32.9025	0	293.267	284.267	0.000171204	5.21402	3.45183e-05	7.95791e-06	1.00441	4.47781e-06	1.44196e-05	-0.0436558	0.0701797	8.44572	0.00763874	0.00761395	2.46442e-05	
46771.4	4.93233	3.68041	3.81973	3.7854	3.77466	0.343083	1.66275	-7.98285	0.435919	-0.42607	0.105235	-32.9041	0	293.271	284.271	0.000171267	5.21546	3.45355e-05	7.95624e-06	1.00391	4.47754e-06	1.44222e-05	-0.0436105	0.0701959	8.44523	0.00764306	0.00761827	2.4651e-05	
47022.8	4.93488	3.68164	3.821	3.78664	3.77589	0.343208	1.66336	-7.98227	0.435999	-0.426019	0.105275	-32.9058	0	293.276	284.276	0.00017133	5.21691	3.45528e-05	7.95448e-06	1.00343	4.47728e-06	1.44249e-05	-0.0435694	0.0702121	8.44473	0.00764738	0.00762258	2.46578e-05	
47274.4	4.93744	3.68286	3.82227	3.78788	3.77712	0.343334	1.66397	-7.98169	0.436094	-0.425965	0.105316	-32.9074	0	293.28	284.28	0.000171392	5.21835	3.45702e-05	7.95261e-06	1.00294	4.47701e-06	1.44275e-05	-0.043525	0.0702284	8.44424	0.0076517	0.0076269	2.46647e-05	
47525.9	4.94	3.68408	3.82354	3.78913	3.77835	0.343459	1.66458	-7.98111	0.436193	-0.42591	0.105356	-32.909	0	293.285	284.285	0.000171455	5.2198	3.45877e-05	7.95066e-06	1.00245	4.47675e-06	1.44302e-05	-0.0434801	0.0702447	8.44375	0.00765603	0.00763122	2.46715e-05	
47777.3	4.94254	3.6853	3.82481	3.79037	3.77958	0.343585	1.66519	-7.98052	0.436293	-0.425853	0.105397	-32.9106	0	293.289	284.289	0.000171517	5.22125	3.46053e-05	7.94863e-06	1.00197	4.47649e-06	1.44328e-05	-0.0434366	0.0702609	8.44325	0.00766035	0.00763555	2.46784e-05	
48029.1	4.94512	3.68651	3.82608	3.79162	3.78081	0.34371	1.6658	-7.97993	0.436423	-0.425794	0.105438	-32.9122	0	293.294	284.294	0.00017158	5.22271	3.4623e-05	7.94651e-06	1.00143	4.47622e-06	1.44355e-05	-0.0433836	0.0702773	8.44276	0.00766472	0.00763991	2.46853e-05	
48280.1	4.94764	3.68774	3.82735	3.79286	3.78204	0.343835	1.66641	-7.97934	0.436495	-0.425734	0.105478	-32.9138	0	293.298	284.298	0.000171643	5.22415	3.46406e-05	7.94435e-06	1.00101	4.47596e-06	1.44382e-05	-0.0433483	0.0702936	8.44227	0.00766905	0.00764421	2.46921e-05	
48531.5	4.95019	3.68896	3.82862	3.7941	3.78327	0.343961	1.66703	-7.97875	0.436607	-0.425671	0.105519	-32.9153	0	293.303	284.303	0.000171705	5.2256	3.46584e-05	7.94211e-06	1.00053	4.4757e-06	1.44408e-05	-0.0433027	0.0703099	8.44178	0.00767339	0.00764855	2.4699e-05	
48782.7	4.95272	3.69018	3.82988	3.79534	3.7845	0.344086	1.66764	-7.97816	0.4367	-0.425607	0.10556	-32.9169	0	293.307	284.307	0.000171768	5.22705	3.46762e-05	7.93981e-06	1.00007	4.47544e-06	1.44435e-05	-0.0432614	0.0703262	8.44129	0.00767772	0.00765287	2.47059e-05	
49033.9	4.95527	3.6914	3.83115	3.79659	3.78574	0.344211	1.66825	-7.97757	0.436812	-0.425541	0.105601	-32.9185	0	293.312	284.312	0.00017183	5.2285	3.46941e-05	7.93744e-06	0.99959	4.47518e-06	1.44461e-05	-0.0432159	0.0703425	8.4408	0.00768206	0.00765721	2.47128e-05	
49285.1	4.95781	3.69262	3.83242	3.79783	3.78696	0.344337	1.66886	-7.97697	0.436921	-0.425473	0.105641	-32.9201	0	293.316	284.316	0.000171893	5.22995	3.4712e-05	7.93502e-06	0.999128	4.47493e-06	1.44488e-05	-0.0431726	0.0703588	8.44031	0.00768641	0.00766155	2.47197e-05	
49536.6	4.96039	3.69383	3.83369	3.79907	3.7882	0.344462	1.66947	-7.97637	0.437068	-0.425403	0.105683	-32.9217	0	293.321	284.321	0.000171955	5.2314	3.47301e-05	7.93252e-06	0.99858	4.47466e-06	1.44514e-05	-0.0431174	0.0703751	8.43982	0.00769079	0.00766593	2.47266e-05	
49787.3	4.96289	3.69506	3.83496	3.80031	3.78942	0.344587	1.67008	-7.97578	0.437142	-0.425331	0.105723	-32.9233	0	293.325	284.325	0.000172018	5.23284	3.47481e-05	7.93e-06	0.99819	4.47441e-06	1.44541e-05	-0.0430838	0.0703914	8.43933	0.00769513	0.00767024	2.47335e-05	
50038.4	4.96544	3.69628	3.83622	3.80155	3.79065	0.344712	1.67069	-7.97519	0.437258	-0.425258	0.105764	-32.9248	0	293.329	284.329	0.00017208	5.23429	3.47662e-05	7.92741e-06	0.997721	4.47415e-06	1.44567e-05	-0.0430388	0.0704076	8.43884	0.00769948	0.00767458	2.47404e-05	
50289.4	4.96798	3.6975	3.83749	3.80279	3.79188	0.344838	1.6713	-7.97459	0.437377	-0.425183	0.105805	-32.9264	0	293.334	284.334	0.000172143	5.23573	3.47843e-05	7.92477e-06	0.99726	4.47389e-06	1.44594e-05	-0.0429944	0.0704239	8.43836	0.00770383	0.00767894	2.47473e-05	
50540.5	4.97052	3.69871	3.83876	3.80403	3.79311	0.344963	1.67191	-7.97398	0.437503	-0.425106	0.105846	-32.928	0	293.338	284.338	0.000172205	5.23717	3.48025e-05	7.92209e-06	0.996797	4.47364e-06	1.44621e-05	-0.0429493	0.0704401	8.43787	0.00770819	0.0076833	2.47543e-05	
50791.3	4.97305	3.69993	3.84002	3.80527	3.79434	0.345088	1.67252	-7.97338	0.437613	-0.425027	0.105887	-32.9295	0	293.343	284.343	0.000172268	5.2386	3.48208e-05	7.91935e-06	0.996358	4.47338e-06	1.44647e-05	-0.0429076	0.0704563	8.43738	0.00771255	0.00768764	2.47612e-05	
51042.1	4.97558	3.70115	3.84129	3.80651	3.79557	0.345213	1.67313	-7.97277	0.437735	-0.424946	0.105928	-32.9311	0	293.347	284.347	0.00017233	5.24004	3.4839e-05	7.91657e-06	0.995912	4.47313e-06	1.44674e-05	-0.0428642	0.0704724	8.4369	0.0077169	0.007692	2.47681e-05	
51293.4	4.97817	3.70235	3.84255	3.80775	3.79679	0.345338	1.67374	-7.97216	0.4379	-0.424864	0.105969	-32.9326	0	293.352	284.352	0.000172393	5.24148	3.48574e-05	7.91372e-06	0.995371	4.47286e-06	1.447e-05	-0.0428078	0.0704887	8.4364	0.0077213	0.0076964	2.47751e-05	
51543.8	4.98067	3.70358	3.84382	3.80899	3.79802	0.345463	1.67434	-7.97156	0.437984	-0.42478	0.10601	-32.9342	0	293.356	284.356	0.000172455	5.2429	3.48757e-05	7.91086e-06	0.995005	4.47262e-06	1.44727e-05	-0.0427754	0.0705047	8.43592	0.00772567	0.00770072	2.4782e-05	
51794.5	4.98321	3.7048	3.84508	3.81023	3.79925	0.345588	1.67495	-7.97095	0.438114	-0.424694	0.106051	-32.9358	0	293.36	284.36	0.000172518	5.24433	3.48941e-05	7.90794e-06	0.994557	4.47236e-06	1.44753e-05	-0.042731	0.0705208	8.43544	0.00773003	0.00770509	2.47889e-05	
52045.3	4.98575	3.70601	3.84635	3.81147	3.80047	0.345713	1.67556	-7.97034	0.43825	-0.424606	0.106093	-32.9373	0	293.365	284.365	0.00017258	5.24575	3.49126e-05	7.90497e-06	0.994104	4.4721e-06	1.4478e-05	-0.0426857	0.0705369	8.43495	0.0077344	0.00770947	2.47959e-05	
52295.8	4.98829	3.70723	3.84761	3.8127	3.8017	0.345838	1.67617	-7.96972	0.438368	-0.424517	0.106134	-32.9389	0	293.369	284.369	0.000172642	5.24717	3.49311e-05	7.90196e-06	0.993681	4.47185e-06	1.44806e-05	-0.0426446	0.0705529	8.43447	0.00773877	0.00771382	2.48028e-05	
52546.4	4.99083	3.70845	3.84887	3.81394	3.80292	0.345963	1.67678	-7.96911	0.438501	-0.424425	0.106175	-32.9404	0	293.374	284.374	0.000172705	5.24859	3.49496e-05	7.8989e-06	0.993238	4.47159e-06	1.44833e-05	-0.0426004	0.0705689	8.43398	0.00774315	0.00771819	2.48098e-05	
52797	4.99338	3.70966	3.85014	3.81518	3.80415	0.346088	1.67739	-7.9685	0.438638	-0.424332	0.106216	-32.942	0	293.378	284.378	0.000172767	5.25	3.49682e-05	7.8958e-06	0.992796	4.47134e-06	1.44859e-05	-0.0425558	0.0705849	8.43349	0.00774752	0.00772257	2.48167e-05	
53047.5	4.99592	3.71087	3.8514	3.81641	3.80537	0.346213	1.678	-7.96788	0.438776	-0.424238	0.106257	-32.9435	0	293.382	284.382	0.00017283	5.25141	3.49868e-05	7.89266e-06	0.992368	4.47108e-06	1.44885e-05	-0.0425126	0.0706008	8.43301	0.0077519	0.00772695	2.48237e-05	
53298.3	4.99849	3.71208	3.85266	3.81765	3.80659	0.346338	1.67861	-7.96726	0.438944	-0.424141	0.106299	-32.945	0	293.387	284.387	0.000172892	5.25282	3.50055e-05	7.88945e-06	0.991872	4.47082e-06	1.44912e-05	-0.04246	0.0706167	8.43252	0.00775632	0.00773136	2.48307e-05	
53548.5	5.00101	3.7133	3.85392	3.81888	3.80781	0.346463	1.67922	-7.96664	0.439054	-0.424043	0.10634	-32.9466	0	293.391	284.391	0.000172954	5.25422	3.50242e-05	7.88624e-06	0.991507	4.47057e-06	1.44938e-05	-0.0424253	0.0706326	8.43204	0.00776071	0.00773571	2.48377e-05	
53798.9	5.00356	3.71451	3.85518	3.82012	3.80904	0.346588	1.67983	-7.96601	0.439203	-0.423943	0.106381	-32.9481	0	293.396	284.396	0.000173017	5.25562	3.50429e-05	7.88297e-06	0.991072	4.47032e-06	1.44964e-05	-0.0423802	0.0706484	8.43155	0.00776509	0.00774011	2.48447e-05	
54049.1	5.0061	3.71573	3.85644	3.82135	3.81026	0.346713	1.68043	-7.96539	0.439334	-0.423841	0.106422	-32.9497	0	293.4	284.4	0.000173079	5.25701	3.50617e-05	7.87967e-06	0.990666	4.47006e-06	1.44991e-05	-0.0423396	0.0706641	8.43107	0.00776948	0.00774448	2.48516e-05	
54299.5	5.00865	3.71694	3.8577	3.82258	3.81148	0.346838	1.68104	-7.96477	0.439483	-0.423738	0.106464	-32.9512	0	293.404	284.404	0.000173141	5.2584	3.50805e-05	7.87631e-06	0.990236	4.46981e-06	1.45017e-05	-0.0422949	0.0706798	8.43058	0.00777387	0.00774887	2.48586e-05	
54549.7	5.0112	3.71815	3.85896	3.82382	3.8127	0.346963	1.68165	-7.96414	0.43963	-0.423632	0.106505	-32.9527	0	293.409	284.409	0.000173204	5.25979	3.50994e-05	7.87292e-06	0.989825	4.46955e-06	1.45043e-05	-0.0422523	0.0706955	8.43009	0.00777826	0.00775327	2.48656e-05	
54800.3	5.01379	3.71934	3.86022	3.82505	3.81392	0.347088	1.68226	-7.9635	0.439815	-0.423525	0.106546	-32.9543	0	293.413	284.413	0.000173266	5.26118	3.51183e-05	7.86946e-06	0.989328	4.46928e-06	1.45069e-05	-0.0421979	0.0707112	8.4296	0.0077827	0.00775769	2.48726e-05	
55052.9	5.01632	3.72059	3.86149	3.82629	3.81515	0.347214	1.68287	-7.96287	0.439914	-0.423416	0.106588	-32.9558	0	293.418	284.418	0.000173329	5.26256	3.51374e-05	7.86598e-06	0.989014	4.46904e-06	1.45096e-05	-0.042169	0.0707269	8.42912	0.00778714	0.0077621	2.48796e-05	
55303.1	5.01889	3.72179	3.86275	3.82752	3.81637	0.347339	1.68348	-7.96224	0.440069	-0.423305	0.106629	-32.9573	0	293.422	284.422	0.000173391	5.26394	3.51564e-05	7.86246e-06	0.988595	4.46878e-06	1.45122e-05	-0.0421248	0.0707424	8.42863	0.00779155	0.0077665	2.48866e-05	
55553.3	5.02145	3.723	3.86401	3.82876	3.81759	0.347463	1.68409	-7.9616	0.440227	-0.423193	0.106671	-32.9589	0	293.426	284.426	0.000173454	5.2653	3.51754e-05	7.8589e-06	0.988181	4.46852e-06	1.45149e-05	-0.0420808	0.0707579	8.42815	0.00779595	0.0077709	2.48936e-05	
55803.3	5.02401	3.72421	3.86527	3.82999	3.8188	0.347588	1.6847	-7.96096	0.440387	-0.423079	0.106712	-32.9604	0	293.431	284.431	0.000173516	5.26667	3.51945e-05	7.85531e-06	0.987775	4.46827e-06	1.45175e-05	-0.0420374	0.0707733	8.42766	0.00780035	0.00777531	2.49006e-05	
56053.5	5.02658	3.72541	3.86652	3.83122	3.82002	0.347713	1.68531	-7.96032	0.440559	-0.422964	0.106754	-32.9619	0	293.435	284.435	0.000173578	5.26803	3.52136e-05	7.85167e-06	0.987339	4.468e-06	1.45201e-05	-0.04199	0.0707887	8.42717	0.0078048	0.00777974	2.49076e-05	
56303.7	5.02918	3.72661	3.86778	3.83244	3.82124	0.347838	1.68591	-7.95969	0.440748	-0.422847	0.106795	-32.9635	0	293.44	284.44	0.000173641	5.26938	3.52327e-05	7.84798e-06	0.986877	4.46774e-06	1.45227e-05	-0.0419385	0.0708041	8.42668	0.00780917	0.00778416	2.49146e-05	
56556.4	5.03174	3.72784	3.86905	3.83369	3.82247	0.347964	1.68653	-7.95903	0.440879	-0.422727	0.106837	-32.965	0	293.444	284.444	0.000173704	5.27074	3.52521e-05	7.84424e-06	0.986548	4.46749e-06	1.45253e-05	-0.0419051	0.0708195	8.4262	0.00781367	0.00778861	2.49217e-05	
56809.5	5.03434	3.72906	3.87032	3.83493	3.8237	0.34809	1.68714	-7.95837	0.441045	-0.422605	0.106879	-32.9665	0	293.449	284.449	0.000173767	5.2721	3.52715e-05	7.84044e-06	0.986139	4.46722e-06	1.4528e-05	-0.0418608	0.0708349	8.4257	0.00781818	0.00779308	2.49288e-05	
57059.6	5.03695	3.73025	3.87157	3.83616	3.82491	0.348215	1.68775	-7.95774	0.441247	-0.422482	0.10692	-32.9681	0	293.453	284.453	0.000173829	5.27344	3.52908e-05	7.83663e-06	0.985664	4.46695e-06	1.45305e-05	-0.0418068	0.0708501	8.42521	0.00782256	0.00779752	2.49358e-05	
57312	5.03951	3.73149	3.87284	3.83739	3.82614	0.348341	1.68836	-7.95708	0.441369	-0.422357	0.106962	-32.9696	0	293.458	284.458	0.000173892	5.27479	3.53102e-05	7.83279e-06	0.985371	4.4667e-06	1.45332e-05	-0.0417776	0.0708654	8.42472	0.00782706	0.00780196	2.49429e-05	
57564.7	5.0421	3.73271	3.87411	3.83863	3.82736	0.348467	1.68898	-7.95642	0.441532	-0.42223	0.107004	-32.9711	0	293.462	284.462	0.000173955	5.27613	3.53297e-05	7.82889e-06	0.985004	4.46645e-06	1.45358e-05	-0.0417377	0.0708806	8.42423	0.00783153	0.00780644	2.495e-05	
57818	5.04475	3.73392	3.87538	3.83988	3.82859	0.348593	1.68959	-7.95575	0.441746	-0.422101	0.107046	-32.9727	0	293.467	284.467	0.000174018	5.27747	3.53494e-05	7.82491e-06	0.98452	4.46617e-06	1.45384e-05	-0.0416818	0.0708958	8.42373	0.00783604	0.00781095	2.49571e-05	
58070.1	5.04731	3.73515	3.87664	3.84111	3.82982	0.348719	1.69021	-7.9551	0.441866	-0.421971	0.107088	-32.9742	0	293.471	284.471	0.000174081	5.2788	3.53689e-05	7.82095e-06	0.984241	4.46592e-06	1.45411e-05	-0.041654	0.0709108	8.42325	0.00784052	0.00781539	2.49642e-05	
58323	5.04994	3.73637	3.87791	3.84235	3.83104	0.348846	1.69082	-7.95444	0.442053	-0.421839	0.10713	-32.9758	0	293.475	284.475	0.000174144	5.28012	3.53886e-05	7.81692e-06	0.983831	4.46565e-06	1.45437e-05	-0.0416075	0.0709259	8.42275	0.007845	0.00781988	2.49713e-05	
58576	5.05259	3.73757	3.87918	3.84359	3.83227	0.348972	1.69144	-7.95378	0.442268	-0.421705	0.107172	-32.9773	0	293.48	284.48	0.000174207	5.28145	3.54083e-05	7.81283e-06	0.983369	4.46537e-06	1.45463e-05	-0.0415535	0.0709409	8.42225	0.00784948	0.00782439	2.49784e-05	
58828.3	5.05517	3.7388	3.88044	3.84483	3.83349	0.349098	1.69205	-7.95311	0.442414	-0.421569	0.107214	-32.9788	0	293.484	284.484	0.00017427	5.28276	3.5428e-05	7.80875e-06	0.983065	4.46512e-06	1.45489e-05	-0.041521	0.0709558	8.42177	0.007854	0.00782886	2.49855e-05	
59080.7	5.05778	3.74002	3.8817	3.84606	3.83471	0.349224	1.69267	-7.95243	0.442588	-0.421432	0.107256	-32.9804	0	293.489	284.489	0.000174332	5.28406	3.54477e-05	7.80462e-06	0.982715	4.46486e-06	1.45515e-05	-0.0414816	0.0709706	8.42127	0.00785849	0.00783335	2.49926e-05	
59333.7	5.06044	3.74122	3.88297	3.8473	3.83594	0.34935	1.69328	-7.95176	0.442806	-0.421293	0.107298	-32.9819	0	293.493	284.493	0.000174396	5.28537	3.54676e-05	7.80042e-06	0.982267	4.46458e-06	1.45541e-05	-0.0414285	0.0709855	8.42077	0.00786302	0.00783788	2.49997e-05	
59585.5	5.06302	3.74245	3.88423	3.84853	3.83715	0.349476	1.69389	-7.95109	0.442945	-0.421153	0.10734	-32.9834	0	293.498	284.498	0.000174458	5.28666	3.54873e-05	7.79625e-06	0.981992	4.46433e-06	1.45567e-05	-0.0413993	0.0710001	8.42029	0.00786751	0.00784234	2.50068e-05	
59838.1	5.06566	3.74366	3.88549	3.84976	3.83838	0.349602	1.69451	-7.95042	0.443143	-0.421011	0.107382	-32.985	0	293.502	284.502	0.000174521	5.28795	3.55072e-05	7.79199e-06	0.981609	4.46406e-06	1.45593e-05	-0.0413544	0.0710148	8.41979	0.007872	0.00784685	2.50139e-05	
60090.9	5.06833	3.74486	3.88676	3.851	3.8396	0.349728	1.69512	-7.94973	0.443372	-0.420867	0.107425	-32.9865	0	293.507	284.507	0.000174584	5.28924	3.55271e-05	7.78769e-06	0.981158	4.46378e-06	1.45619e-05	-0.0413	0.0710294	8.41929	0.00787654	0.00785139	2.50211e-05	
60342.8	5.07092	3.74609	3.88802	3.85223	3.84081	0.349854	1.69573	-7.94906	0.443514	-0.420722	0.107466	-32.988	0	293.511	284.511	0.000174647	5.29051	3.5547e-05	7.7834e-06	0.980891	4.46352e-06	1.45645e-05	-0.0412711	0.0710439	8.4188	0.00788103	0.00785586	2.50282e-05	
60595.5	5.07361	3.74728	3.88928	3.85346	3.84203	0.34998	1.69635	-7.94839	0.443756	-0.420574	0.107508	-32.9896	0	293.516	284.516	0.00017471	5.29179	3.5567e-05	7.77901e-06	0.980424	4.46324e-06	1.45671e-05	-0.0412138	0.0710584	8.4183	0.00788554	0.0078604	2.50353e-05	
60847.3	5.0762	3.74851	3.89054	3.85469	3.84325	0.350106	1.69696	-7.9477	0.443903	-0.420426	0.107551	-32.9911	0	293.52	284.52	0.000174773	5.29305	3.55869e-05	7.77466e-06	0.980172	4.46298e-06	1.45697e-05	-0.0411862	0.0710727	8.41781	0.00789008	0.00786488	2.50424e-05	
61099.3	5.07882	3.74972	3.8918	3.85592	3.84446	0.350232	1.69757	-7.94701	0.444089	-0.420276	0.107593	-32.9926	0	293.525	284.525	0.000174836	5.29431	3.56069e-05	7.77025e-06	0.979847	4.46272e-06	1.45723e-05	-0.0411477	0.071087	8.41732	0.00789459	0.00786939	2.50495e-05	
61351.9	5.08152	3.75092	3.89306	3.85715	3.84568	0.350358	1.69819	-7.94632	0.444327	-0.420123	0.107635	-32.9941	0	293.529	284.529	0.000174899	5.29556	3.5627e-05	7.76577e-06	0.979405	4.46243e-06	1.45748e-05	-0.0410931	0.0711013	8.41681	0.00789913	0.00787394	2.50567e-05	
61603.3	5.08411	3.75214	3.89431	3.85838	3.84689	0.350483	1.6988	-7.94563	0.444471	-0.41997	0.107677	-32.9957	0	293.534	284.534	0.000174961	5.2968	3.5647e-05	7.76132e-06	0.979168	4.46218e-06	1.45774e-05	-0.0410669	0.0711154	8.41633	0.00790365	0.00787841	2.50638e-05	
61855.6	5.08677	3.75335	3.89557	3.8596	3.84811	0.350609	1.69941	-7.94494	0.444682	-0.419815	0.107719	-32.9972	0	293.538	284.538	0.000175024	5.29804	3.56672e-05	7.75679e-06	0.978799	4.4619e-06	1.458e-05	-0.0410218	0.0711296	8.41583	0.00790816	0.00788294	2.50709e-05	
62108	5.08947	3.75454	3.89683	3.86083	3.84932	0.350735	1.70003	-7.94426	0.444921	-0.419658	0.107761	-32.9987	0	293.543	284.543	0.000175087	5.29928	3.56874e-05	7.75221e-06	0.978379	4.46162e-06	1.45825e-05	-0.0409692	0.0711436	8.41532	0.00791268	0.00788749	2.5078e-05	
62359.6	5.09209	3.75576	3.89808	3.86206	3.85053	0.350861	1.70064	-7.94356	0.445091	-0.4195	0.107803	-33.0003	0	293.547	284.547	0.00017515	5.3005	3.57075e-05	7.74766e-06	0.978118	4.46136e-06	1.45851e-05	-0.0409383	0.0711575	8.41483	0.00791724	0.007892	2.50851e-05	
62611.3	5.09473	3.75697	3.89934	3.86328	3.85174	0.350987	1.70125	-7.94286	0.445288	-0.41934	0.107845	-33.0018	0	293.552	284.552	0.000175213	5.30172	3.57277e-05	7.74305e-06	0.977811	4.46109e-06	1.45877e-05	-0.0409005	0.0711714	8.41434	0.00792176	0.00789652	2.50923e-05	
62863.5	5.09743	3.75816	3.90059	3.86451	3.85296	0.351113	1.70187	-7.94216	0.44553	-0.419179	0.107888	-33.0033	0	293.556	284.556	0.000175276	5.30294	3.57479e-05	7.73838e-06	0.977405	4.4608e-06	1.45902e-05	-0.0408488	0.0711853	8.41383	0.00792632	0.00790109	2.50994e-05	
63114.7	5.10005	3.75939	3.90184	3.86573	3.85416	0.351238	1.70248	-7.94146	0.445692	-0.419016	0.107929	-33.0048	0	293.561	284.561	0.000175338	5.30414	3.57681e-05	7.73374e-06	0.977173	4.46054e-06	1.45928e-05	-0.0408213	0.071199	8.41335	0.00793085	0.00790558	2.51065e-05	
63366.6	5.10272	3.76059	3.9031	3.86695	3.85537	0.351364	1.70309	-7.94076	0.445913	-0.418851	0.107972	-33.0064	0	293.565	284.565	0.000175401	5.30534	3.57884e-05	7.72902e-06	0.976832	4.46026e-06	1.45953e-05	-0.0407778	0.0712126	8.41285	0.00793538	0.00791013	2.51137e-05	
63618.7	5.10544	3.76178	3.90435	3.86817	3.85658	0.35149	1.70371	-7.94005	0.446166	-0.418685	0.108014	-33.0079	0	293.57	284.57	0.000175464	5.30654	3.58088e-05	7.72426e-06	0.976424	4.45998e-06	1.45978e-05	-0.0407249	0.0712263	8.41234	0.00793995	0.00791471	2.51208e-05	
63869.9	5.10806	3.76299	3.9056	3.86939	3.85779	0.351616	1.70432	-7.93935	0.446332	-0.418518	0.108056	-33.0094	0	293.575	284.575	0.000175527	5.30772	3.58291e-05	7.71952e-06	0.9762	4.45971e-06	1.46004e-05	-0.0406977	0.0712398	8.41185	0.00794449	0.00791921	2.51279e-05	
64122	5.1108	3.76418	3.90685	3.87061	3.85899	0.351742	1.70493	-7.93865	0.446597	-0.418348	0.108098	-33.0109	0	293.579	284.579	0.000175589	5.30891	3.58495e-05	7.71468e-06	0.975775	4.45942e-06	1.46029e-05	-0.0406418	0.0712533	8.41134	0.00794902	0.00792379	2.51351e-05	
64373.1	5.11343	3.7654	3.9081	3.87183	3.8602	0.351867	1.70554	-7.93794	0.446767	-0.418177	0.10814	-33.0125	0	293.584	284.584	0.000175652	5.31007	3.58699e-05	7.7099e-06	0.975567	4.45916e-06	1.46055e-05	-0.0406159	0.0712666	8.41085	0.0079536	0.0079283	2.51422e-05	
64624.3	5.11609	3.7666	3.90935	3.87305	3.8614	0.351993	1.70615	-7.93722	0.446976	-0.418005	0.108182	-33.014	0	293.588	284.588	0.000175715	5.31124	3.58903e-05	7.70505e-06	0.975285	4.45888e-06	1.4608e-05	-0.0405791	0.0712799	8.41035	0.00795815	0.00793285	2.51493e-05	
64876.3	5.11883	3.76779	3.9106	3.87427	3.86261	0.352119	1.70677	-7.9365	0.447237	-0.417831	0.108225	-33.0155	0	293.593	284.593	0.000175778	5.3124	3.59108e-05	7.70014e-06	0.974885	4.45859e-06	1.46105e-05	-0.0405259	0.0712932	8.40985	0.00796273	0.00793744	2.51565e-05	
65127	5.12146	3.769	3.91185	3.87548	3.8638	0.352244	1.70738	-7.93579	0.447403	-0.417656	0.108267	-33.017	0	293.597	284.597	0.00017584	5.31355	3.59312e-05	7.69527e-06	0.974692	4.45833e-06	1.46131e-05	-0.0405016	0.0713062	8.40936	0.00796728	0.00794195	2.51636e-05	
65378.5	5.12417	3.7702	3.91309	3.8767	3.86501	0.35237	1.70799	-7.93508	0.447638	-0.417479	0.108309	-33.0185	0	293.602	284.602	0.000175903	5.3147	3.59517e-05	7.69032e-06	0.974366	4.45804e-06	1.46156e-05	-0.040458	0.0713193	8.40885	0.00797183	0.00794651	2.51707e-05	
65630.2	5.12691	3.77138	3.91434	3.87792	3.86621	0.352496	1.7086	-7.93437	0.4479	-0.417301	0.108351	-33.0201	0	293.606	284.606	0.000175966	5.31584	3.59723e-05	7.68533e-06	0.973989	4.45775e-06	1.46181e-05	-0.0404069	0.0713324	8.40834	0.00797638	0.0079511	2.51779e-05	
65881.1	5.12956	3.77259	3.91559	3.87913	3.86741	0.352621	1.70922	-7.93364	0.448092	-0.417121	0.108393	-33.0216	0	293.611	284.611	0.000176029	5.31697	3.59928e-05	7.68037e-06	0.973771	4.45748e-06	1.46206e-05	-0.0403778	0.0713453	8.40785	0.00798098	0.00795564	2.5185e-05	
66132.1	5.13225	3.77379	3.91683	3.88034	3.86861	0.352747	1.70983	-7.93291	0.448311	-0.41694	0.108435	-33.0231	0	293.615	284.615	0.000176091	5.3181	3.60133e-05	7.67536e-06	0.973508	4.4572e-06	1.46231e-05	-0.0403416	0.0713581	8.40735	0.00798554	0.0079602	2.51922e-05	
