Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
49531.4	4.25742	3.4897	3.63551	3.59843	3.59861	0.33791	1.63832	-7.5032	1.06943	0.156043	0.212064	-31.809	0	291.665	282.665	0.000168685	5.06538	3.17568e-05	1.00943e-05	1.6518	4.75481e-06	1.5161e-05	-0.0453224	0.0685303	8.62335	
49783.2	4.25689	3.48965	3.63546	3.59835	3.59855	0.337974	1.63863	-7.49885	1.07376	0.160321	0.21207	-31.8043	0	291.664	282.664	0.000168716	5.06485	3.17554e-05	1.01036e-05	1.65635	4.75528e-06	1.51644e-05	-0.045344	0.0685245	8.62345	
50035.2	4.25641	3.48958	3.63541	3.59827	3.59849	0.338037	1.63894	-7.49451	1.07814	0.164594	0.212077	-31.7995	0	291.663	282.663	0.000168748	5.06432	3.17539e-05	1.01129e-05	1.66078	4.75573e-06	1.51677e-05	-0.0453499	0.0685187	8.62354	
50287.7	4.256	3.48947	3.63536	3.59819	3.59842	0.3381	1.63926	-7.49017	1.0826	0.168872	0.212083	-31.7947	0	291.662	282.662	0.00016878	5.06378	3.17525e-05	1.01222e-05	1.66506	4.75617e-06	1.5171e-05	-0.0453357	0.0685128	8.62362	
50539.9	4.25554	3.48939	3.6353	3.59811	3.59836	0.338163	1.63957	-7.48584	1.08698	0.173135	0.21209	-31.79	0	291.662	282.662	0.000168811	5.06324	3.17509e-05	1.01316e-05	1.66946	4.75661e-06	1.51743e-05	-0.0453387	0.0685068	8.62371	
50792.4	4.25513	3.48929	3.63525	3.59803	3.5983	0.338227	1.63988	-7.48151	1.09142	0.177397	0.212096	-31.7852	0	291.661	282.661	0.000168843	5.06269	3.17493e-05	1.0141e-05	1.67375	4.75704e-06	1.51776e-05	-0.045327	0.0685008	8.62379	
51045.2	4.2548	3.48916	3.6352	3.59794	3.59823	0.33829	1.64018	-7.47719	1.09593	0.181657	0.212102	-31.7804	0	291.66	282.66	0.000168874	5.06214	3.17477e-05	1.01504e-05	1.67786	4.75744e-06	1.51807e-05	-0.0452926	0.0684948	8.62385	
51297.2	4.25429	3.48911	3.63514	3.59786	3.59817	0.338352	1.64049	-7.47288	1.10022	0.185896	0.212108	-31.7757	0	291.659	282.659	0.000168905	5.06158	3.17459e-05	1.016e-05	1.6824	4.7579e-06	1.51841e-05	-0.045316	0.0684886	8.62395	
51549.9	4.25394	3.48899	3.63509	3.59778	3.5981	0.338415	1.6408	-7.46857	1.10469	0.190141	0.212115	-31.771	0	291.659	282.659	0.000168937	5.06102	3.17441e-05	1.01695e-05	1.68656	4.75831e-06	1.51873e-05	-0.0452905	0.0684825	8.62401	
51801.8	4.25343	3.48893	3.63504	3.59769	3.59803	0.338477	1.6411	-7.46427	1.10895	0.194365	0.212121	-31.7663	0	291.658	282.658	0.000168968	5.06045	3.17422e-05	1.01791e-05	1.6911	4.75876e-06	1.51906e-05	-0.0453156	0.0684763	8.62411	
52054.1	4.253	3.48885	3.63498	3.59761	3.59797	0.338539	1.64141	-7.45997	1.1133	0.198587	0.212127	-31.7616	0	291.657	282.657	0.000168999	5.05987	3.17403e-05	1.01887e-05	1.69547	4.7592e-06	1.51938e-05	-0.0453185	0.06847	8.62419	
52307.1	4.25268	3.48872	3.63492	3.59752	3.5979	0.338602	1.64172	-7.45568	1.11777	0.202816	0.212133	-31.7569	0	291.657	282.657	0.00016903	5.0593	3.17385e-05	1.01983e-05	1.69957	4.75959e-06	1.5197e-05	-0.0452862	0.0684638	8.62425	
52559.4	4.25222	3.48865	3.63487	3.59744	3.59783	0.338664	1.64202	-7.4514	1.12207	0.207025	0.212139	-31.7522	0	291.656	282.656	0.000169061	5.05873	3.17365e-05	1.0208e-05	1.70399	4.76003e-06	1.52002e-05	-0.0452983	0.0684574	8.62434	
52811.8	4.25181	3.48856	3.63481	3.59735	3.59776	0.338725	1.64232	-7.44712	1.12641	0.21123	0.212144	-31.7476	0	291.655	282.655	0.000169092	5.05815	3.17345e-05	1.02176e-05	1.70831	4.76045e-06	1.52034e-05	-0.0452975	0.0684511	8.62441	
53064.6	4.25148	3.48844	3.63476	3.59727	3.59769	0.338787	1.64263	-7.44285	1.13084	0.215434	0.21215	-31.7429	0	291.655	282.655	0.000169123	5.05757	3.17325e-05	1.02272e-05	1.71244	4.76085e-06	1.52065e-05	-0.0452722	0.0684447	8.62448	
53316.7	4.25099	3.48838	3.6347	3.59718	3.59763	0.338849	1.64293	-7.43859	1.13507	0.21962	0.212156	-31.7383	0	291.654	282.654	0.000169153	5.05698	3.17304e-05	1.0237e-05	1.71694	4.7613e-06	1.52098e-05	-0.045297	0.0684383	8.62457	
53569	4.25056	3.4883	3.63464	3.5971	3.59756	0.33891	1.64323	-7.43433	1.13935	0.2238	0.212162	-31.7336	0	291.653	282.653	0.000169184	5.05639	3.17283e-05	1.02467e-05	1.7213	4.76172e-06	1.5213e-05	-0.0453046	0.0684318	8.62465	
53822.3	4.25028	3.48816	3.63459	3.59701	3.59749	0.338972	1.64353	-7.43008	1.14382	0.227992	0.212168	-31.729	0	291.653	282.653	0.000169215	5.0558	3.17263e-05	1.02563e-05	1.72532	4.7621e-06	1.52161e-05	-0.0452652	0.0684254	8.6247	
54074.3	4.24979	3.48811	3.63453	3.59692	3.59742	0.339033	1.64383	-7.42584	1.14801	0.232155	0.212173	-31.7244	0	291.652	282.652	0.000169245	5.05521	3.17241e-05	1.0266e-05	1.72983	4.76255e-06	1.52193e-05	-0.0452941	0.0684189	8.6248	
54327.1	4.24942	3.48801	3.63447	3.59683	3.59735	0.339094	1.64413	-7.4216	1.15234	0.236324	0.212179	-31.7197	0	291.651	282.651	0.000169276	5.05462	3.1722e-05	1.02757e-05	1.73406	4.76295e-06	1.52224e-05	-0.0452859	0.0684124	8.62487	
54580.2	4.24914	3.48787	3.63441	3.59675	3.59728	0.339155	1.64443	-7.41737	1.15677	0.240492	0.212185	-31.7151	0	291.651	282.651	0.000169306	5.05403	3.17199e-05	1.02854e-05	1.73806	4.76333e-06	1.52255e-05	-0.0452484	0.068406	8.62492	
54832.3	4.24863	3.48782	3.63435	3.59666	3.59721	0.339215	1.64472	-7.41314	1.16092	0.244636	0.21219	-31.7105	0	291.65	282.65	0.000169336	5.05343	3.17176e-05	1.02952e-05	1.7426	4.76378e-06	1.52287e-05	-0.0452838	0.0683994	8.62501	
55085.3	4.24833	3.4877	3.6343	3.59657	3.59714	0.339276	1.64502	-7.40893	1.16531	0.248788	0.212196	-31.7059	0	291.649	282.649	0.000169366	5.05284	3.17154e-05	1.03048e-05	1.74668	4.76416e-06	1.52318e-05	-0.0452568	0.0683929	8.62507	
55337.6	4.24787	3.48764	3.63424	3.59648	3.59706	0.339336	1.64532	-7.40472	1.16949	0.252922	0.212202	-31.7013	0	291.649	282.649	0.000169397	5.05223	3.17132e-05	1.03146e-05	1.75111	4.7646e-06	1.5235e-05	-0.0452791	0.0683864	8.62516	
55590.1	4.24746	3.48755	3.63418	3.5964	3.59699	0.339396	1.64561	-7.40051	1.17374	0.257052	0.212207	-31.6968	0	291.648	282.648	0.000169427	5.05164	3.17109e-05	1.03243e-05	1.75539	4.76501e-06	1.52381e-05	-0.0452828	0.0683798	8.62524	
55843.1	4.24711	3.48745	3.63412	3.59631	3.59692	0.339456	1.64591	-7.39631	1.17804	0.261183	0.212213	-31.6922	0	291.647	282.647	0.000169457	5.05104	3.17087e-05	1.0334e-05	1.75957	4.76541e-06	1.52412e-05	-0.045273	0.0683732	8.6253	
56095.7	4.24672	3.48736	3.63406	3.59622	3.59685	0.339516	1.6462	-7.39212	1.18228	0.265301	0.212218	-31.6876	0	291.647	282.647	0.000169487	5.05044	3.17064e-05	1.03437e-05	1.76383	4.76582e-06	1.52443e-05	-0.0452752	0.0683667	8.62538	
56348.6	4.24636	3.48725	3.634	3.59613	3.59678	0.339576	1.6465	-7.38793	1.18657	0.269419	0.212224	-31.6831	0	291.646	282.646	0.000169517	5.04984	3.17042e-05	1.03533e-05	1.768	4.76621e-06	1.52473e-05	-0.0452648	0.0683601	8.62544	
56601.7	4.24606	3.48713	3.63394	3.59604	3.59671	0.339636	1.64679	-7.38376	1.1909	0.273531	0.212229	-31.6785	0	291.646	282.646	0.000169546	5.04924	3.17019e-05	1.0363e-05	1.77205	4.76659e-06	1.52503e-05	-0.0452403	0.0683536	8.6255	
56854.1	4.2456	3.48707	3.63388	3.59595	3.59663	0.339696	1.64708	-7.37958	1.19503	0.277625	0.212235	-31.674	0	291.645	282.645	0.000169576	5.04863	3.16996e-05	1.03727e-05	1.77647	4.76702e-06	1.52535e-05	-0.0452659	0.0683469	8.62559	
57107.3	4.2453	3.48694	3.63382	3.59586	3.59656	0.339755	1.64737	-7.37542	1.19936	0.281725	0.21224	-31.6695	0	291.644	282.644	0.000169606	5.04803	3.16973e-05	1.03823e-05	1.78049	4.7674e-06	1.52565e-05	-0.0452398	0.0683404	8.62565	
57360.2	4.24495	3.48684	3.63376	3.59577	3.59649	0.339814	1.64766	-7.37126	1.20361	0.285815	0.212246	-31.6649	0	291.644	282.644	0.000169635	5.04743	3.1695e-05	1.0392e-05	1.78464	4.76779e-06	1.52595e-05	-0.0452313	0.0683338	8.62571	
57612.4	4.24446	3.48679	3.6337	3.59568	3.59642	0.339873	1.64795	-7.36711	1.20769	0.289886	0.212251	-31.6604	0	291.643	282.643	0.000169665	5.04682	3.16926e-05	1.04017e-05	1.78911	4.76822e-06	1.52627e-05	-0.0452659	0.0683272	8.6258	
57865.5	4.24412	3.48669	3.63364	3.5956	3.59634	0.339933	1.64824	-7.36296	1.21193	0.293964	0.212257	-31.6559	0	291.642	282.642	0.000169694	5.04622	3.16903e-05	1.04113e-05	1.79323	4.76861e-06	1.52657e-05	-0.0452554	0.0683206	8.62587	
58118.5	4.24376	3.48659	3.63358	3.59551	3.59627	0.339991	1.64853	-7.35882	1.21616	0.298035	0.212262	-31.6514	0	291.642	282.642	0.000169724	5.04562	3.1688e-05	1.04209e-05	1.79738	4.769e-06	1.52687e-05	-0.0452483	0.068314	8.62594	
58371.1	4.24336	3.48651	3.63352	3.59542	3.5962	0.34005	1.64882	-7.35469	1.22032	0.302094	0.212267	-31.6469	0	291.641	282.641	0.000169753	5.04501	3.16856e-05	1.04305e-05	1.80163	4.76941e-06	1.52718e-05	-0.0452572	0.0683074	8.62601	
58624.5	4.24309	3.48637	3.63346	3.59533	3.59612	0.340109	1.64911	-7.35056	1.22463	0.306157	0.212273	-31.6424	0	291.64	282.64	0.000169782	5.04441	3.16834e-05	1.04401e-05	1.80557	4.76977e-06	1.52747e-05	-0.0452243	0.0683008	8.62606	
58877	4.24264	3.48631	3.6334	3.59524	3.59605	0.340167	1.6494	-7.34644	1.22871	0.3102	0.212278	-31.638	0	291.64	282.64	0.000169811	5.0438	3.1681e-05	1.04497e-05	1.80993	4.77019e-06	1.52778e-05	-0.0452497	0.0682942	8.62615	
59129.7	4.24224	3.48623	3.63333	3.59515	3.59597	0.340225	1.64968	-7.34233	1.23285	0.314239	0.212283	-31.6335	0	291.639	282.639	0.000169841	5.0432	3.16786e-05	1.04593e-05	1.81417	4.7706e-06	1.52808e-05	-0.0452588	0.0682876	8.62623	
59380	4.24203	3.48607	3.63327	3.59506	3.5959	0.340283	1.64996	-7.33828	1.23714	0.318232	0.212289	-31.6291	0	291.639	282.639	0.000169869	5.04261	3.16764e-05	1.04686e-05	1.81791	4.77093e-06	1.52836e-05	-0.0452096	0.0682811	8.62627	
59632.4	4.24154	3.48603	3.63321	3.59497	3.59583	0.340341	1.65025	-7.33417	1.24116	0.322253	0.212294	-31.6246	0	291.638	282.638	0.000169898	5.042	3.16739e-05	1.04783e-05	1.82236	4.77137e-06	1.52867e-05	-0.0452484	0.0682745	8.62636	
59885.8	4.24126	3.4859	3.63315	3.59488	3.59575	0.340399	1.65053	-7.33008	1.24542	0.326283	0.212299	-31.6202	0	291.637	282.637	0.000169927	5.0414	3.16716e-05	1.04878e-05	1.8263	4.77173e-06	1.52896e-05	-0.0452203	0.0682679	8.62641	
60138.4	4.24081	3.48584	3.63309	3.59479	3.59568	0.340457	1.65082	-7.32599	1.24947	0.330294	0.212305	-31.6157	0	291.637	282.637	0.000169956	5.04079	3.16692e-05	1.04973e-05	1.83063	4.77215e-06	1.52927e-05	-0.045245	0.0682613	8.6265	
60391.3	4.24043	3.48575	3.63303	3.5947	3.5956	0.340514	1.6511	-7.32191	1.25359	0.334303	0.21231	-31.6113	0	291.636	282.636	0.000169985	5.04019	3.16668e-05	1.05068e-05	1.8348	4.77254e-06	1.52957e-05	-0.0452498	0.0682547	8.62657	
60641.6	4.24022	3.4856	3.63296	3.59461	3.59553	0.340571	1.65138	-7.3179	1.25784	0.338264	0.212315	-31.6069	0	291.636	282.636	0.000170013	5.0396	3.16646e-05	1.05161e-05	1.83853	4.77288e-06	1.52985e-05	-0.0452034	0.0682483	8.62661	
60894.2	4.23976	3.48554	3.6329	3.59452	3.59546	0.340628	1.65166	-7.31382	1.26186	0.342256	0.21232	-31.6025	0	291.635	282.635	0.000170042	5.039	3.16622e-05	1.05256e-05	1.84288	4.7733e-06	1.53015e-05	-0.045233	0.0682416	8.6267	
61147.7	4.23948	3.48541	3.63284	3.59442	3.59538	0.340686	1.65194	-7.30977	1.26608	0.346254	0.212326	-31.5981	0	291.634	282.634	0.00017007	5.0384	3.16598e-05	1.05351e-05	1.84679	4.77366e-06	1.53044e-05	-0.0452063	0.0682351	8.62675	
61400.3	4.23902	3.48536	3.63278	3.59433	3.59531	0.340743	1.65222	-7.30571	1.27008	0.350232	0.212331	-31.5937	0	291.634	282.634	0.000170099	5.03779	3.16574e-05	1.05446e-05	1.85114	4.77407e-06	1.53074e-05	-0.0452373	0.0682285	8.62684	
61653.2	4.23864	3.48528	3.63272	3.59424	3.59523	0.3408	1.6525	-7.30166	1.27416	0.354209	0.212336	-31.5893	0	291.633	282.633	0.000170127	5.03719	3.1655e-05	1.0554e-05	1.85528	4.77447e-06	1.53104e-05	-0.045243	0.0682219	8.62691	
61903.2	4.23834	3.48516	3.63265	3.59415	3.59516	0.340856	1.65277	-7.29767	1.27828	0.358134	0.212341	-31.585	0	291.632	282.632	0.000170155	5.0366	3.16527e-05	1.05632e-05	1.8592	4.77483e-06	1.53132e-05	-0.0452251	0.0682155	8.62697	
62156.2	4.23795	3.48508	3.63259	3.59406	3.59508	0.340912	1.65305	-7.29364	1.28233	0.362097	0.212347	-31.5806	0	291.632	282.632	0.000170183	5.03599	3.16503e-05	1.05727e-05	1.86336	4.77522e-06	1.53162e-05	-0.0452349	0.0682089	8.62704	
62406.3	4.2377	3.48494	3.63253	3.59397	3.59501	0.340968	1.65333	-7.28966	1.28649	0.366011	0.212352	-31.5763	0	291.631	282.631	0.000170211	5.03541	3.1648e-05	1.05818e-05	1.86714	4.77556e-06	1.5319e-05	-0.045201	0.0682025	8.62709	
62659	4.23723	3.48489	3.63247	3.59388	3.59493	0.341025	1.6536	-7.28564	1.29045	0.369957	0.212357	-31.5719	0	291.63	282.63	0.00017024	5.0348	3.16456e-05	1.05913e-05	1.87147	4.77598e-06	1.5322e-05	-0.0452351	0.0681959	8.62718	
62909.3	4.237	3.48475	3.6324	3.59379	3.59486	0.34108	1.65387	-7.28168	1.29462	0.373861	0.212362	-31.5676	0	291.63	282.63	0.000170267	5.03422	3.16433e-05	1.06004e-05	1.8752	4.77632e-06	1.53247e-05	-0.0451959	0.0681895	8.62722	
63162	4.23654	3.48469	3.63234	3.5937	3.59478	0.341136	1.65415	-7.27767	1.29857	0.377796	0.212367	-31.5632	0	291.629	282.629	0.000170295	5.03361	3.16409e-05	1.06098e-05	1.87949	4.77673e-06	1.53277e-05	-0.0452262	0.0681829	8.62731	
63415	4.23615	3.48462	3.63228	3.59361	3.59471	0.341192	1.65442	-7.27366	1.30259	0.381727	0.212372	-31.5589	0	291.629	282.629	0.000170323	5.03301	3.16385e-05	1.06191e-05	1.88363	4.77712e-06	1.53307e-05	-0.0452372	0.0681764	8.62738	
63668.5	4.23584	3.4845	3.63221	3.59352	3.59463	0.341248	1.6547	-7.26966	1.3067	0.385661	0.212378	-31.5546	0	291.628	282.628	0.000170351	5.03242	3.16362e-05	1.06284e-05	1.88759	4.77749e-06	1.53335e-05	-0.0452238	0.0681698	8.62744	
63921.6	4.23546	3.48442	3.63215	3.59343	3.59456	0.341304	1.65497	-7.26567	1.31072	0.389582	0.212383	-31.5502	0	291.627	282.627	0.000170379	5.03182	3.16338e-05	1.06377e-05	1.89169	4.77787e-06	1.53364e-05	-0.0452309	0.0681633	8.62751	
64172	4.23523	3.48427	3.63209	3.59334	3.59448	0.341359	1.65524	-7.26175	1.31485	0.393455	0.212388	-31.5459	0	291.627	282.627	0.000170406	5.03123	3.16315e-05	1.06468e-05	1.89539	4.7782e-06	1.53391e-05	-0.0451923	0.0681569	8.62756	
64424.8	4.23478	3.48422	3.63202	3.59324	3.59441	0.341414	1.65551	-7.25776	1.31878	0.397359	0.212393	-31.5416	0	291.626	282.626	0.000170434	5.03063	3.16291e-05	1.06561e-05	1.89964	4.77861e-06	1.53421e-05	-0.0452215	0.0681504	8.62764	
64675.1	4.23452	3.48409	3.63196	3.59315	3.59433	0.341469	1.65578	-7.25385	1.32286	0.401217	0.212398	-31.5374	0	291.626	282.626	0.000170461	5.03005	3.16268e-05	1.06651e-05	1.90341	4.77895e-06	1.53448e-05	-0.0451936	0.068144	8.62769	
64928.2	4.23411	3.48402	3.63189	3.59306	3.59425	0.341524	1.65605	-7.24988	1.32682	0.405113	0.212403	-31.5331	0	291.625	282.625	0.000170489	5.02945	3.16244e-05	1.06744e-05	1.90756	4.77935e-06	1.53478e-05	-0.0452103	0.0681375	8.62777	
65178.3	4.23384	3.48389	3.63183	3.59297	3.59418	0.341579	1.65632	-7.24598	1.33088	0.408956	0.212408	-31.5288	0	291.625	282.625	0.000170516	5.02887	3.16221e-05	1.06834e-05	1.91134	4.77969e-06	1.53505e-05	-0.0451865	0.0681311	8.62782	
65431.3	4.23339	3.48383	3.63177	3.59288	3.5941	0.341634	1.65659	-7.24202	1.33478	0.412836	0.212413	-31.5245	0	291.624	282.624	0.000170544	5.02827	3.16197e-05	1.06926e-05	1.91557	4.78009e-06	1.53534e-05	-0.0452148	0.0681246	8.6279	
65684.4	4.23301	3.48375	3.6317	3.59279	3.59403	0.341689	1.65686	-7.23807	1.33875	0.416713	0.212418	-31.5202	0	291.623	282.623	0.000170571	5.02767	3.16173e-05	1.07018e-05	1.91965	4.78048e-06	1.53563e-05	-0.0452253	0.0681181	8.62798	
65935.1	4.23283	3.48359	3.63164	3.5927	3.59395	0.341743	1.65712	-7.23419	1.34289	0.420546	0.212424	-31.516	0	291.623	282.623	0.000170598	5.0271	3.16151e-05	1.07107e-05	1.9232	4.78079e-06	1.53589e-05	-0.0451727	0.0681118	8.62801	
66187.9	4.23234	3.48355	3.63157	3.59261	3.59387	0.341797	1.65739	-7.23025	1.34672	0.424405	0.212429	-31.5117	0	291.622	282.622	0.000170625	5.0265	3.16126e-05	1.07199e-05	1.92751	4.7812e-06	1.53619e-05	-0.0452154	0.0681053	8.6281	
66441.7	4.23208	3.48342	3.63151	3.59251	3.5938	0.341852	1.65766	-7.22633	1.35082	0.428274	0.212434	-31.5075	0	291.622	282.622	0.000170652	5.02591	3.16103e-05	1.0729e-05	1.93127	4.78154e-06	1.53646e-05	-0.0451855	0.0680989	8.62815	
66694.8	4.23165	3.48336	3.63144	3.59242	3.59372	0.341906	1.65792	-7.2224	1.3547	0.432124	0.212439	-31.5032	0	291.621	282.621	0.000170679	5.02531	3.16079e-05	1.07381e-05	1.93546	4.78194e-06	1.53675e-05	-0.0452128	0.0680924	8.62824	
66944.8	4.23132	3.48326	3.63138	3.59233	3.59364	0.341959	1.65819	-7.21854	1.35863	0.435922	0.212444	-31.499	0	291.62	282.62	0.000170706	5.02473	3.16056e-05	1.07471e-05	1.93934	4.7823e-06	1.53703e-05	-0.0452082	0.0680861	8.6283	
67198.7	4.23109	3.48311	3.63132	3.59224	3.59357	0.342014	1.65845	-7.21464	1.36275	0.439772	0.212449	-31.4947	0	291.62	282.62	0.000170733	5.02415	3.16033e-05	1.0756e-05	1.94301	4.78263e-06	1.5373e-05	-0.045169	0.0680797	8.62834	
67451.8	4.23064	3.48306	3.63125	3.59215	3.59349	0.342067	1.65872	-7.21073	1.36659	0.443605	0.212454	-31.4905	0	291.619	282.619	0.00017076	5.02355	3.16009e-05	1.07651e-05	1.94722	4.78303e-06	1.53759e-05	-0.0452017	0.0680732	8.62843	
67702.2	4.23039	3.48293	3.63119	3.59205	3.59341	0.342121	1.65898	-7.20689	1.3706	0.447389	0.212459	-31.4863	0	291.619	282.619	0.000170787	5.02297	3.15986e-05	1.0774e-05	1.9509	4.78336e-06	1.53785e-05	-0.0451727	0.0680669	8.62848	
67955.1	4.22991	3.48289	3.63112	3.59196	3.59334	0.342174	1.65924	-7.20299	1.37439	0.451205	0.212464	-31.4821	0	291.618	282.618	0.000170813	5.02238	3.15962e-05	1.07831e-05	1.95515	4.78377e-06	1.53814e-05	-0.0452132	0.0680605	8.62857	
68205.7	4.2297	3.48274	3.63106	3.59187	3.59326	0.342227	1.6595	-7.19917	1.37844	0.454981	0.212469	-31.4779	0	291.618	282.618	0.00017084	5.02181	3.1594e-05	1.07918e-05	1.95873	4.78409e-06	1.5384e-05	-0.045172	0.0680542	8.62861	
68458.9	4.22925	3.48269	3.63099	3.59178	3.59318	0.342281	1.65976	-7.19528	1.38225	0.458789	0.212474	-31.4737	0	291.617	282.617	0.000170866	5.02121	3.15915e-05	1.08009e-05	1.96291	4.78449e-06	1.53869e-05	-0.0452045	0.0680478	8.62869	
68709	4.22891	3.48259	3.63093	3.59169	3.59311	0.342333	1.66002	-7.19146	1.38613	0.462545	0.212479	-31.4696	0	291.616	282.616	0.000170893	5.02064	3.15892e-05	1.08097e-05	1.96678	4.78484e-06	1.53896e-05	-0.0452028	0.0680415	8.62876	
68959	4.22856	3.4825	3.63086	3.5916	3.59303	0.342386	1.66028	-7.18765	1.39	0.466293	0.212484	-31.4654	0	291.616	282.616	0.000170919	5.02006	3.15869e-05	1.08185e-05	1.97066	4.7852e-06	1.53924e-05	-0.0452048	0.0680352	8.62882	
69209.2	4.22824	3.4824	3.6308	3.59151	3.59295	0.342438	1.66053	-7.18384	1.39388	0.470038	0.212489	-31.4613	0	291.615	282.615	0.000170945	5.01948	3.15846e-05	1.08273e-05	1.9745	4.78556e-06	1.53951e-05	-0.0452009	0.0680289	8.62889	
69459.4	4.22791	3.4823	3.63073	3.59141	3.59288	0.34249	1.66079	-7.18004	1.39775	0.473777	0.212494	-31.4572	0	291.615	282.615	0.000170971	5.0189	3.15823e-05	1.08361e-05	1.97831	4.78591e-06	1.53978e-05	-0.0451956	0.0680226	8.62895	
69709.4	4.22755	3.48221	3.63067	3.59132	3.5928	0.342542	1.66105	-7.17625	1.40158	0.477507	0.212499	-31.453	0	291.614	282.614	0.000170997	5.01833	3.158e-05	1.08448e-05	1.98221	4.78627e-06	1.54005e-05	-0.0452013	0.0680164	8.62901	
69959.7	4.22723	3.48211	3.6306	3.59123	3.59272	0.342594	1.6613	-7.17246	1.40545	0.481235	0.212504	-31.4489	0	291.613	282.613	0.000171023	5.01775	3.15777e-05	1.08536e-05	1.98602	4.78662e-06	1.54032e-05	-0.0451962	0.0680101	8.62908	
70209.8	4.22689	3.48202	3.63053	3.59114	3.59265	0.342646	1.66156	-7.16868	1.40928	0.484955	0.212509	-31.4448	0	291.613	282.613	0.000171049	5.01718	3.15754e-05	1.08623e-05	1.98987	4.78698e-06	1.54059e-05	-0.0451985	0.0680038	8.62914	
70460	4.22655	3.48192	3.63047	3.59105	3.59257	0.342698	1.66181	-7.1649	1.41312	0.488669	0.212514	-31.4407	0	291.612	282.612	0.000171075	5.0166	3.15731e-05	1.0871e-05	1.9937	4.78733e-06	1.54085e-05	-0.0451969	0.0679976	8.62921	
70710.2	4.22621	3.48183	3.6304	3.59096	3.59249	0.342749	1.66206	-7.16113	1.41694	0.492377	0.212519	-31.4366	0	291.612	282.612	0.000171101	5.01603	3.15708e-05	1.08797e-05	1.99754	4.78769e-06	1.54112e-05	-0.045199	0.0679913	8.62927	
70960.4	4.22588	3.48173	3.63034	3.59086	3.59242	0.342801	1.66231	-7.15736	1.42078	0.496081	0.212523	-31.4325	0	291.611	282.611	0.000171126	5.01546	3.15685e-05	1.08884e-05	2.00133	4.78803e-06	1.54139e-05	-0.0451951	0.0679851	8.62933	
71210.8	4.22556	3.48163	3.63027	3.59077	3.59234	0.342852	1.66257	-7.1536	1.42461	0.499779	0.212528	-31.4284	0	291.611	282.611	0.000171152	5.01488	3.15662e-05	1.0897e-05	2.00511	4.78838e-06	1.54165e-05	-0.0451899	0.0679789	8.62939	
71460.9	4.22521	3.48154	3.63021	3.59068	3.59226	0.342903	1.66282	-7.14985	1.4284	0.503469	0.212533	-31.4244	0	291.61	282.61	0.000171177	5.01431	3.15639e-05	1.09056e-05	2.00896	4.78874e-06	1.54192e-05	-0.0451957	0.0679727	8.62946	
71711.2	4.22489	3.48144	3.63014	3.59059	3.59219	0.342955	1.66307	-7.1461	1.43222	0.507156	0.212538	-31.4203	0	291.609	282.609	0.000171203	5.01374	3.15616e-05	1.09143e-05	2.01273	4.78908e-06	1.54219e-05	-0.0451906	0.0679665	8.62952	
71961.5	4.22454	3.48135	3.63007	3.5905	3.59211	0.343006	1.66332	-7.14236	1.43601	0.510835	0.212543	-31.4162	0	291.609	282.609	0.000171228	5.01317	3.15594e-05	1.09229e-05	2.01655	4.78944e-06	1.54245e-05	-0.0451931	0.0679603	8.62959	
72211.8	4.22421	3.48125	3.63001	3.59041	3.59203	0.343056	1.66357	-7.13863	1.43981	0.514509	0.212548	-31.4121	0	291.608	282.608	0.000171254	5.0126	3.15571e-05	1.09314e-05	2.02033	4.78978e-06	1.54272e-05	-0.0451916	0.0679541	8.62965	
72462	4.22387	3.48116	3.62994	3.59031	3.59195	0.343107	1.66382	-7.1349	1.44359	0.518177	0.212553	-31.4081	0	291.608	282.608	0.000171279	5.01203	3.15548e-05	1.094e-05	2.02413	4.79013e-06	1.54298e-05	-0.0451938	0.0679479	8.62972	
72712.4	4.22355	3.48106	3.62988	3.59022	3.59188	0.343158	1.66407	-7.13117	1.44738	0.52184	0.212558	-31.404	0	291.607	282.607	0.000171304	5.01146	3.15525e-05	1.09486e-05	2.02788	4.79048e-06	1.54324e-05	-0.04519	0.0679417	8.62978	
72962.8	4.22323	3.48096	3.62981	3.59013	3.5918	0.343208	1.66431	-7.12746	1.45118	0.525498	0.212563	-31.4	0	291.607	282.607	0.00017133	5.0109	3.15503e-05	1.09571e-05	2.03162	4.79082e-06	1.5435e-05	-0.0451848	0.0679355	8.62984	
73213	4.22288	3.48087	3.62974	3.59004	3.59172	0.343259	1.66456	-7.12374	1.45492	0.529147	0.212567	-31.396	0	291.606	282.606	0.000171355	5.01033	3.1548e-05	1.09656e-05	2.03543	4.79117e-06	1.54377e-05	-0.0451908	0.0679294	8.62991	
73463.5	4.22256	3.48077	3.62968	3.58995	3.59164	0.343309	1.66481	-7.12004	1.45871	0.532794	0.212572	-31.3919	0	291.605	282.605	0.00017138	5.00976	3.15457e-05	1.09741e-05	2.03916	4.79151e-06	1.54403e-05	-0.0451857	0.0679232	8.62997	
